日期,国家,确诊人数,治愈人数,死亡人数,新增确诊,新增死亡,现有确诊
6月26日,摩洛哥,0,0,0,0,0,0
2月1日,阿尔及利亚,,,,,,0
2月2日,阿尔及利亚,,,,,,0
2月3日,阿尔及利亚,,,,,,0
2月4日,阿尔及利亚,,,,,,0
2月5日,阿尔及利亚,,,,,,0
2月6日,阿尔及利亚,,,,,,0
2月7日,阿尔及利亚,,,,,,0
2月8日,阿尔及利亚,,,,,,0
2月9日,阿尔及利亚,,,,,,0
2月10日,阿尔及利亚,,,,,,0
2月11日,阿尔及利亚,,,,,,0
2月12日,阿尔及利亚,,,,,,0
2月13日,阿尔及利亚,,,,,,0
2月14日,阿尔及利亚,,,,,,0
2月15日,阿尔及利亚,,,,,,0
2月16日,阿尔及利亚,,,,,,0
2月17日,阿尔及利亚,,,,,,0
2月18日,阿尔及利亚,,,,,,0
2月19日,阿尔及利亚,,,,,,0
2月20日,阿尔及利亚,,,,,,0
2月21日,阿尔及利亚,,,,,,0
2月22日,阿尔及利亚,,,,,,0
2月23日,阿尔及利亚,,,,,,0
2月24日,阿尔及利亚,,,,,,0
2月25日,阿尔及利亚,,,,,,0
2月26日,阿尔及利亚,,,,,,0
2月27日,阿尔及利亚,,,,,,0
2月28日,阿尔及利亚,,,,,,0
2月29日,阿尔及利亚,,,,,,0
3月1日,阿尔及利亚,,,,,,0
3月2日,阿尔及利亚,,,,,,0
3月3日,阿尔及利亚,,,,,,0
3月4日,阿尔及利亚,,,,,,0
3月5日,阿尔及利亚,,,,,,0
3月6日,阿尔及利亚,,,,,,0
3月7日,阿尔及利亚,17,,,,,17
3月8日,阿尔及利亚,19,,,2,,19
3月9日,阿尔及利亚,20,,,1,,20
3月10日,阿尔及利亚,20,,,0,,20
3月11日,阿尔及利亚,20,,,0,,20
3月12日,阿尔及利亚,20,,,0,,20
3月13日,阿尔及利亚,26,10,2,6,2,16
3月14日,阿尔及利亚,26,10,2,0,0,16
3月15日,阿尔及利亚,37,10,3,11,1,27
3月16日,阿尔及利亚,48,10,4,11,1,38
3月17日,阿尔及利亚,60,10,4,12,0,50
3月18日,阿尔及利亚,61,10,5,1,1,51
3月19日,阿尔及利亚,75,32,7,14,2,43
3月20日,阿尔及利亚,90,32,9,15,2,58
3月21日,阿尔及利亚,95,32,11,5,2,63
3月22日,阿尔及利亚,139,65,15,44,4,74
3月23日,阿尔及利亚,201,65,17,62,2,136
3月24日,阿尔及利亚,230,65,17,29,0,165
3月25日,阿尔及利亚,264,24,19,34,2,240
3月26日,阿尔及利亚,302,65,21,38,2,237
3月27日,阿尔及利亚,367,29,25,65,4,338
3月28日,阿尔及利亚,409,29,26,42,1,380
3月29日,阿尔及利亚,454,31,29,45,3,423
3月30日,阿尔及利亚,511,31,31,57,2,480
3月31日,阿尔及利亚,584,37,35,73,4,547
4月1日,阿尔及利亚,716,46,44,132,9,670
4月2日,阿尔及利亚,847,61,58,131,14,786
4月3日,阿尔及利亚,986,61,86,139,28,925
4月4日,阿尔及利亚,1171,62,105,185,19,1109
4月5日,阿尔及利亚,1251,90,130,80,25,1161
4月6日,阿尔及利亚,1320,90,152,69,22,1230
4月7日,阿尔及利亚,1423,90,173,103,21,1333
4月8日,阿尔及利亚,1468,113,193,45,20,1355
4月9日,阿尔及利亚,1572,237,205,104,12,1335
4月10日,阿尔及利亚,1666,347,235,94,30,1319
4月11日,阿尔及利亚,1761,405,256,95,21,1356
4月12日,阿尔及利亚,1825,460,275,64,19,1365
4月13日,阿尔及利亚,1914,591,293,89,18,1323
4月14日,阿尔及利亚,1983,601,313,69,20,1382
4月15日,阿尔及利亚,2070,691,326,87,13,1379
4月16日,阿尔及利亚,2160,708,336,90,10,1452
4月17日,阿尔及利亚,2268,783,348,108,12,1485
4月18日,阿尔及利亚,2418,846,364,150,16,1572
4月19日,阿尔及利亚,2534,894,367,116,3,1640
4月20日,阿尔及利亚,2629,1047,375,95,8,1582
4月21日,阿尔及利亚,2718,1099,384,89,9,1619
4月22日,阿尔及利亚,2811,1152,392,93,8,1659
4月23日,阿尔及利亚,2910,1204,402,99,10,1706
4月24日,阿尔及利亚,3007,1355,407,97,5,1652
4月25日,阿尔及利亚,3127,1408,415,120,8,1719
4月26日,阿尔及利亚,3256,1479,419,129,4,1777
4月27日,阿尔及利亚,3382,1508,425,126,6,1874
4月28日,阿尔及利亚,3517,1558,432,135,7,1959
4月29日,阿尔及利亚,3649,1651,437,132,5,1998
4月30日,阿尔及利亚,3848,1702,444,199,7,2146
5月1日,阿尔及利亚,4006,1779,450,158,6,2227
5月2日,阿尔及利亚,4154,1821,453,148,3,2333
5月3日,阿尔及利亚,4295,1872,459,141,6,2423
5月4日,阿尔及利亚,4474,1936,463,179,4,2538
5月5日,阿尔及利亚,4648,1998,465,174,2,2650
5月6日,阿尔及利亚,4838,2067,470,190,5,2771
5月7日,阿尔及利亚,4997,2197,476,159,6,2800
5月8日,阿尔及利亚,5182,2323,483,185,7,2859
5月9日,阿尔及利亚,5369,2467,488,187,5,2902
5月10日,阿尔及利亚,5558,2546,494,189,6,3012
5月11日,阿尔及利亚,5723,2678,502,165,8,3045
5月12日,阿尔及利亚,5891,2841,507,168,5,3050
5月13日,阿尔及利亚,6067,2998,515,176,8,3069
5月14日,阿尔及利亚,6253,3058,522,186,7,3195
5月15日,阿尔及利亚,6442,3158,529,189,7,3284
5月16日,阿尔及利亚,6629,3271,536,187,7,3358
5月17日,阿尔及利亚,6821,3409,542,192,6,3412
5月18日,阿尔及利亚,7019,3507,548,198,6,3512
5月19日,阿尔及利亚,7201,3625,555,182,7,3576
5月20日,阿尔及利亚,7377,3746,561,176,6,3631
5月21日,阿尔及利亚,7542,3968,568,165,7,3574
5月22日,阿尔及利亚,7728,4062,575,186,7,3666
5月23日,阿尔及利亚,7918,4256,582,190,7,3662
5月24日,阿尔及利亚,8113,4426,592,195,10,3687
5月25日,阿尔及利亚,8306,4784,600,193,8,3522
5月26日,阿尔及利亚,8503,4747,609,197,9,3756
5月27日,阿尔及利亚,8697,4918,617,194,8,3779
5月28日,阿尔及利亚,8857,5129,623,160,6,3728
5月29日,阿尔及利亚,8997,5277,630,140,7,3720
5月30日,阿尔及利亚,9134,5422,638,137,8,3712
5月31日,阿尔及利亚,9267,5549,646,133,8,3718
6月1日,阿尔及利亚,9394,5748,653,127,7,3646
6月2日,阿尔及利亚,9513,5894,661,119,8,3619
6月3日,阿尔及利亚,9626,6067,667,113,6,3559
6月4日,阿尔及利亚,9733,6218,673,107,6,3515
6月5日,阿尔及利亚,9831,6297,681,98,8,3534
6月6日,阿尔及利亚,9935,6453,690,104,9,3482
6月7日,阿尔及利亚,10050,6631,698,115,8,3419
6月8日,阿尔及利亚,10154,6717,707,104,9,3437
6月9日,阿尔及利亚,10265,6799,715,111,8,3466
6月10日,阿尔及利亚,10382,6951,724,117,9,3431
6月11日,阿尔及利亚,10484,7074,732,102,8,3410
6月12日,阿尔及利亚,10589,7255,741,105,9,3334
6月13日,阿尔及利亚,10698,7322,751,109,10,3376
6月14日,阿尔及利亚,10810,7420,760,112,9,3390
6月15日,阿尔及利亚,10919,7606,767,109,7,3313
6月16日,阿尔及利亚,11031,7735,777,112,10,3296
6月17日,阿尔及利亚,11147,7842,788,116,11,3305
6月18日,阿尔及利亚,11268,7943,799,121,11,3325
6月19日,阿尔及利亚,11385,8078,811,117,12,3307
6月20日,阿尔及利亚,11504,8196,825,119,14,3308
6月21日,阿尔及利亚,11631,8324,837,127,12,3307
6月22日,阿尔及利亚,11771,8422,845,140,8,3349
6月23日,阿尔及利亚,0,0,0,0,0,0
6月24日,阿尔及利亚,0,0,0,0,0,0
6月25日,阿尔及利亚,0,0,0,0,0,0
6月26日,阿尔及利亚,0,0,0,0,0,0
2月1日,摩尔多瓦,,,,,,0
2月2日,摩尔多瓦,,,,,,0
2月3日,摩尔多瓦,,,,,,0
2月4日,摩尔多瓦,,,,,,0
2月5日,摩尔多瓦,,,,,,0
2月6日,摩尔多瓦,,,,,,0
2月7日,摩尔多瓦,,,,,,0
2月8日,摩尔多瓦,,,,,,0
2月9日,摩尔多瓦,,,,,,0
2月10日,摩尔多瓦,,,,,,0
2月11日,摩尔多瓦,,,,,,0
2月12日,摩尔多瓦,,,,,,0
2月13日,摩尔多瓦,,,,,,0
2月14日,摩尔多瓦,,,,,,0
2月15日,摩尔多瓦,,,,,,0
2月16日,摩尔多瓦,,,,,,0
2月17日,摩尔多瓦,,,,,,0
2月18日,摩尔多瓦,,,,,,0
2月19日,摩尔多瓦,,,,,,0
2月20日,摩尔多瓦,,,,,,0
2月21日,摩尔多瓦,,,,,,0
2月22日,摩尔多瓦,,,,,,0
2月23日,摩尔多瓦,,,,,,0
2月24日,摩尔多瓦,,,,,,0
2月25日,摩尔多瓦,,,,,,0
2月26日,摩尔多瓦,,,,,,0
2月27日,摩尔多瓦,,,,,,0
2月28日,摩尔多瓦,,,,,,0
2月29日,摩尔多瓦,,,,,,0
3月1日,摩尔多瓦,,,,,,0
3月2日,摩尔多瓦,,,,,,0
3月3日,摩尔多瓦,,,,,,0
3月4日,摩尔多瓦,,,,,,0
3月5日,摩尔多瓦,,,,,,0
3月6日,摩尔多瓦,,,,,,0
3月7日,摩尔多瓦,1,1,,1,,0
3月8日,摩尔多瓦,1,,,0,,1
3月9日,摩尔多瓦,1,,,0,,1
3月10日,摩尔多瓦,1,,,0,,1
3月11日,摩尔多瓦,3,,,2,,3
3月12日,摩尔多瓦,3,,,0,,3
3月13日,摩尔多瓦,6,,,3,,6
3月14日,摩尔多瓦,6,,,0,,6
3月15日,摩尔多瓦,12,,,6,,12
3月16日,摩尔多瓦,23,,,11,,23
3月17日,摩尔多瓦,29,1,,6,,28
3月18日,摩尔多瓦,30,1,,1,,29
3月19日,摩尔多瓦,36,1,1,6,1,35
3月20日,摩尔多瓦,49,1,1,13,,48
3月21日,摩尔多瓦,66,1,1,17,,65
3月22日,摩尔多瓦,80,1,1,14,,79
3月23日,摩尔多瓦,94,1,1,14,,93
3月24日,摩尔多瓦,109,2,1,15,,107
3月25日,摩尔多瓦,125,2,1,16,,123
3月26日,摩尔多瓦,149,2,1,24,,147
3月27日,摩尔多瓦,177,2,1,28,,175
3月28日,摩尔多瓦,199,2,2,22,1,197
3月29日,摩尔多瓦,231,2,2,32,,229
3月30日,摩尔多瓦,263,2,2,32,,261
3月31日,摩尔多瓦,298,15,2,35,,283
4月1日,摩尔多瓦,353,18,4,55,2,335
4月2日,摩尔多瓦,423,23,5,70,1,400
4月3日,摩尔多瓦,505,23,6,82,1,482
4月4日,摩尔多瓦,591,26,8,86,2,565
4月5日,摩尔多瓦,752,29,12,161,4,723
4月6日,摩尔多瓦,864,30,15,112,3,834
4月7日,摩尔多瓦,965,37,19,101,4,928
4月8日,摩尔多瓦,1056,40,22,91,3,1016
4月9日,摩尔多瓦,1174,40,27,118,5,1134
4月10日,摩尔多瓦,1289,50,29,115,2,1239
4月11日,摩尔多瓦,1438,56,29,149,0,1382
4月12日,摩尔多瓦,1560,75,30,122,1,1485
4月13日,摩尔多瓦,1662,94,31,102,1,1568
4月14日,摩尔多瓦,1712,107,35,50,4,1605
4月15日,摩尔多瓦,1934,134,40,222,5,1800
4月16日,摩尔多瓦,2049,171,46,115,6,1878
4月17日,摩尔多瓦,2154,235,54,105,8,1919
4月18日,摩尔多瓦,2264,276,56,110,2,1988
4月19日,摩尔多瓦,2378,391,57,114,1,1987
4月20日,摩尔多瓦,2472,457,67,94,10,2015
4月21日,摩尔多瓦,2548,457,70,76,3,2091
4月22日,摩尔多瓦,2614,505,72,66,2,2109
4月23日,摩尔多瓦,2778,560,75,164,3,2218
4月24日,摩尔多瓦,2926,661,80,148,5,2265
4月25日,摩尔多瓦,3110,755,84,184,4,2355
4月26日,摩尔多瓦,3304,825,94,194,10,2479
4月27日,摩尔多瓦,3408,895,96,104,2,2513
4月28日,摩尔多瓦,3481,925,102,73,6,2556
4月29日,摩尔多瓦,3638,975,103,157,1,2663
4月30日,摩尔多瓦,3771,1114,107,133,4,2657
5月1日,摩尔多瓦,3897,1182,116,126,9,2715
5月2日,摩尔多瓦,3980,1272,122,83,6,2708
5月3日,摩尔多瓦,4052,1334,124,72,2,2718
5月4日,摩尔多瓦,4121,1382,125,69,1,2739
5月5日,摩尔多瓦,4248,1423,132,127,7,2825
5月6日,摩尔多瓦,4363,1544,136,115,4,2819
5月7日,摩尔多瓦,4476,1658,143,113,7,2818
5月8日,摩尔多瓦,4605,1747,145,129,2,2858
5月9日,摩尔多瓦,4728,1826,150,123,5,2902
5月10日,摩尔多瓦,4867,1925,161,139,11,2942
5月11日,摩尔多瓦,4927,1958,169,60,8,2969
5月12日,摩尔多瓦,4995,1980,175,68,6,3015
5月13日,摩尔多瓦,5154,2069,182,159,7,3085
5月14日,摩尔多瓦,5406,2176,185,252,3,3230
5月15日,摩尔多瓦,5553,2228,194,147,9,3325
5月16日,摩尔多瓦,5745,2228,202,192,8,3517
5月17日,摩尔多瓦,5934,2344,207,189,5,3590
5月18日,摩尔多瓦,6060,2344,211,126,4,3716
5月19日,摩尔多瓦,6138,2425,217,78,6,3713
5月20日,摩尔多瓦,6340,2508,221,202,4,3832
5月21日,摩尔多瓦,6553,2953,228,213,7,3600
5月22日,摩尔多瓦,6704,2953,233,151,5,3751
5月23日,摩尔多瓦,6847,3369,237,143,4,3478
5月24日,摩尔多瓦,6994,3452,242,147,5,3542
5月25日,摩尔多瓦,7093,3713,250,99,8,3380
5月26日,摩尔多瓦,7147,3802,261,54,11,3345
5月27日,摩尔多瓦,7305,3884,267,158,6,3421
5月28日,摩尔多瓦,7537,3884,274,232,7,3653
5月29日,摩尔多瓦,7725,4123,282,188,8,3602
5月30日,摩尔多瓦,7896,4278,288,171,6,3618
5月31日,摩尔多瓦,8098,4455,291,202,3,3643
6月1日,摩尔多瓦,8251,4581,295,153,4,3670
6月2日,摩尔多瓦,8360,4622,305,109,10,3738
6月3日,摩尔多瓦,8548,4738,307,188,2,3810
6月4日,摩尔多瓦,8795,4863,310,247,3,3932
6月5日,摩尔多瓦,9018,5009,315,223,5,4009
6月6日,摩尔多瓦,9247,5240,323,229,8,4007
6月7日,摩尔多瓦,9511,5450,331,264,8,4061
6月8日,摩尔多瓦,9700,5638,341,189,10,4062
6月9日,摩尔多瓦,9807,5738,353,107,12,4069
6月10日,摩尔多瓦,10025,5797,365,218,12,4228
6月11日,摩尔多瓦,10321,5930,371,296,6,4391
6月12日,摩尔多瓦,10727,6072,375,406,4,4655
6月13日,摩尔多瓦,11093,6229,385,366,10,4864
6月14日,摩尔多瓦,11459,6421,398,366,13,5038
6月15日,摩尔多瓦,11740,6623,406,281,8,5117
6月16日,摩尔多瓦,11879,6794,411,139,5,5085
6月17日,摩尔多瓦,12254,6901,423,375,12,5353
6月18日,摩尔多瓦,12732,7077,433,478,10,5655
6月19日,摩尔多瓦,13106,7252,444,374,11,5854
6月20日,摩尔多瓦,13556,7525,450,450,6,6031
6月21日,摩尔多瓦,13953,7745,464,397,14,6208
6月22日,摩尔多瓦,14200,7896,473,247,9,6304
6月23日,摩尔多瓦,0,0,0,0,0,0
6月24日,摩尔多瓦,0,0,0,0,0,0
6月25日,摩尔多瓦,0,0,0,0,0,0
6月26日,摩尔多瓦,0,0,0,0,0,0
2月1日,科威特,,,,,,0
2月2日,科威特,,,,,,0
2月3日,科威特,,,,,,0
2月4日,科威特,,,,,,0
2月5日,科威特,,,,,,0
2月6日,科威特,,,,,,0
2月7日,科威特,,,,,,0
2月8日,科威特,,,,,,0
2月9日,科威特,,,,,,0
2月10日,科威特,,,,,,0
2月11日,科威特,,,,,,0
2月12日,科威特,,,,,,0
2月13日,科威特,,,,,,0
2月14日,科威特,,,,,,0
2月15日,科威特,,,,,,0
2月16日,科威特,,,,,,0
2月17日,科威特,,,,,,0
2月18日,科威特,,,,,,0
2月19日,科威特,,,,,,0
2月20日,科威特,,,,,,0
2月21日,科威特,,,,,,0
2月22日,科威特,,,,,,0
2月23日,科威特,,,,,,0
2月24日,科威特,,,,,,0
2月25日,科威特,,,,,,0
2月26日,科威特,,,,,,0
2月27日,科威特,,,,,,0
2月28日,科威特,,,,,,0
2月29日,科威特,,,,,,0
3月1日,科威特,,,,,,0
3月2日,科威特,,,,,,0
3月3日,科威特,,,,,,0
3月4日,科威特,,,,,,0
3月5日,科威特,,,,,,0
3月6日,科威特,,,,,,0
3月7日,科威特,58,1,,,,57
3月8日,科威特,61,1,,3,,60
3月9日,科威特,64,1,,3,,63
3月10日,科威特,65,1,,1,,64
3月11日,科威特,69,1,,4,,68
3月12日,科威特,72,2,,3,,70
3月13日,科威特,80,5,,8,,75
3月14日,科威特,100,5,,20,,95
3月15日,科威特,104,5,,4,,99
3月16日,科威特,112,9,,8,,103
3月17日,科威特,123,9,,11,,114
3月18日,科威特,130,12,,7,,118
3月19日,科威特,142,15,,12,,127
3月20日,科威特,148,18,,6,,130
3月21日,科威特,176,27,,28,,149
3月22日,科威特,176,27,,0,,149
3月23日,科威特,188,30,,12,,158
3月24日,科威特,189,30,,1,,159
3月25日,科威特,191,39,,2,,152
3月26日,科威特,195,43,,4,,152
3月27日,科威特,208,49,,13,,159
3月28日,科威特,225,57,,17,,168
3月29日,科威特,235,64,,10,,171
3月30日,科威特,255,67,,20,,188
3月31日,科威特,266,72,,11,,194
4月1日,科威特,289,73,,23,,216
4月2日,科威特,317,80,,28,,237
4月3日,科威特,342,81,,25,,261
4月4日,科威特,417,82,,75,,335
4月5日,科威特,479,93,1,62,1,386
4月6日,科威特,556,99,1,77,,457
4月7日,科威特,665,103,1,109,,562
4月8日,科威特,743,105,1,78,,638
4月9日,科威特,855,111,1,112,,744
4月10日,科威特,910,111,1,55,,799
4月11日,科威特,993,123,1,83,,870
4月12日,科威特,1154,133,1,161,0,1021
4月13日,科威特,1234,142,1,80,0,1092
4月14日,科威特,1300,150,2,66,1,1150
4月15日,科威特,1355,176,3,55,1,1179
4月16日,科威特,1405,206,3,50,0,1199
4月17日,科威特,1524,225,3,119,0,1299
4月18日,科威特,1658,258,5,134,2,1400
4月19日,科威特,1751,280,6,93,1,1471
4月20日,科威特,1915,305,7,164,1,1610
4月21日,科威特,1995,367,9,80,2,1628
4月22日,科威特,2080,412,11,85,2,1668
4月23日,科威特,2248,443,13,168,2,1805
4月24日,科威特,2399,498,14,151,1,1901
4月25日,科威特,2614,613,15,215,1,2001
4月26日,科威特,2892,656,19,278,4,2236
4月27日,科威特,3075,806,20,183,1,2269
4月28日,科威特,3288,1012,22,213,2,2276
4月29日,科威特,3440,1176,23,152,1,2264
4月30日,科威特,3740,1389,24,300,1,2351
5月1日,科威特,4024,1539,26,284,2,2485
5月2日,科威特,4377,1602,30,353,4,2775
5月3日,科威特,4619,1703,33,242,3,2916
5月4日,科威特,4983,1776,38,364,5,3207
5月5日,科威特,5278,1947,40,295,2,3331
5月6日,科威特,5804,2032,40,526,0,3772
5月7日,科威特,6289,2219,42,485,2,4070
5月8日,科威特,6567,2381,44,278,2,4186
5月9日,科威特,7208,2466,47,641,3,4742
5月10日,科威特,7623,2622,49,415,2,5001
5月11日,科威特,8688,2729,58,1065,9,5959
5月12日,科威特,9286,2907,65,598,7,6379
5月13日,科威特,10277,3101,75,991,10,7176
5月14日,科威特,11028,3263,82,751,7,7765
5月15日,科威特,11975,3451,88,947,6,8524
5月16日,科威特,12860,3640,96,885,8,9220
5月17日,科威特,13802,3843,107,942,11,9959
5月18日,科威特,14850,4093,112,1048,5,10757
5月19日,科威特,15691,4339,118,841,6,11352
5月20日,科威特,16764,4681,121,1073,3,12083
5月21日,科威特,17568,4885,124,804,3,12683
5月22日,科威特,18609,5205,129,1041,5,13404
5月23日,科威特,19564,5515,138,955,9,14049
5月24日,科威特,20464,5747,148,900,10,14717
5月25日,科威特,21302,6117,156,838,8,15185
5月26日,科威特,21967,6621,165,665,9,15346
5月27日,科威特,22575,7306,172,608,7,15269
5月28日,科威特,23267,7946,175,692,3,15321
5月29日,科威特,24112,8698,185,845,10,15414
5月30日,科威特,25184,9273,194,1072,9,15911
5月31日,科威特,26192,10156,205,1008,11,16036
6月1日,科威特,27043,11386,212,851,7,15657
6月2日,科威特,27762,12899,220,719,8,14863
6月3日,科威特,28649,14281,226,887,6,14368
6月4日,科威特,29359,15750,230,710,4,13609
6月5日,科威特,29921,17223,236,562,6,12698
6月6日,科威特,30644,18277,244,723,8,12367
6月7日,科威特,31131,19282,254,487,10,11849
6月8日,科威特,31848,20205,264,717,10,11643
6月9日,科威特,32510,21242,269,662,5,11268
6月10日,科威特,33140,22162,273,630,4,10978
6月11日,科威特,33823,23288,275,683,2,10535
6月12日,科威特,34432,24137,279,609,4,10295
6月13日,科威特,34952,25048,285,520,6,9904
6月14日,科威特,35466,25882,289,514,4,9584
6月15日,科威特,35920,26759,296,454,7,9161
6月16日,科威特,36431,27531,298,511,2,8900
6月17日,科威特,36958,28206,303,527,5,8752
6月18日,科威特,37533,28896,306,575,3,8637
6月19日,科威特,38074,29512,308,541,2,8562
6月20日,科威特,38678,30190,313,604,5,8488
6月21日,科威特,39145,30726,319,467,6,8419
6月22日,科威特,39650,31240,326,505,7,8410
6月23日,科威特,0,0,0,0,0,0
6月24日,科威特,0,0,0,0,0,0
6月25日,科威特,0,0,0,0,0,0
6月26日,科威特,0,0,0,0,0,0
2月1日,匈牙利,,,,,,0
2月2日,匈牙利,,,,,,0
2月3日,匈牙利,,,,,,0
2月4日,匈牙利,,,,,,0
2月5日,匈牙利,,,,,,0
2月6日,匈牙利,,,,,,0
2月7日,匈牙利,,,,,,0
2月8日,匈牙利,,,,,,0
2月9日,匈牙利,,,,,,0
2月10日,匈牙利,,,,,,0
2月11日,匈牙利,,,,,,0
2月12日,匈牙利,,,,,,0
2月13日,匈牙利,,,,,,0
2月14日,匈牙利,,,,,,0
2月15日,匈牙利,,,,,,0
2月16日,匈牙利,,,,,,0
2月17日,匈牙利,,,,,,0
2月18日,匈牙利,,,,,,0
2月19日,匈牙利,,,,,,0
2月20日,匈牙利,,,,,,0
2月21日,匈牙利,,,,,,0
2月22日,匈牙利,,,,,,0
2月23日,匈牙利,,,,,,0
2月24日,匈牙利,,,,,,0
2月25日,匈牙利,,,,,,0
2月26日,匈牙利,,,,,,0
2月27日,匈牙利,,,,,,0
2月28日,匈牙利,,,,,,0
2月29日,匈牙利,,,,,,0
3月1日,匈牙利,,,,,,0
3月2日,匈牙利,,,,,,0
3月3日,匈牙利,,,,,,0
3月4日,匈牙利,,,,,,0
3月5日,匈牙利,,,,,,0
3月6日,匈牙利,,,,,,0
3月7日,匈牙利,4,,,,,4
3月8日,匈牙利,5,,,1,,5
3月9日,匈牙利,7,,,2,,7
3月10日,匈牙利,9,,,2,,9
3月11日,匈牙利,12,,,3,,12
3月12日,匈牙利,13,,,1,,13
3月13日,匈牙利,16,,,3,,16
3月14日,匈牙利,19,,,3,,19
3月15日,匈牙利,30,1,,11,,29
3月16日,匈牙利,32,1,1,2,1,31
3月17日,匈牙利,39,2,1,7,,37
3月18日,匈牙利,50,2,1,11,,48
3月19日,匈牙利,58,2,1,8,,56
3月20日,匈牙利,73,2,1,15,,71
3月21日,匈牙利,103,7,4,30,,96
3月22日,匈牙利,103,7,4,0,,96
3月23日,匈牙利,131,16,6,28,2,115
3月24日,匈牙利,167,16,7,36,1,151
3月25日,匈牙利,187,21,9,20,1,166
3月26日,匈牙利,226,21,10,39,1,205
3月27日,匈牙利,261,28,10,35,,233
3月28日,匈牙利,300,34,10,39,,266
3月29日,匈牙利,343,34,11,43,1,309
3月30日,匈牙利,408,34,13,65,2,374
3月31日,匈牙利,447,34,15,39,2,413
4月1日,匈牙利,492,37,16,45,1,455
4月2日,匈牙利,525,40,20,33,4,485
4月3日,匈牙利,585,42,21,60,1,543
4月4日,匈牙利,623,43,26,38,5,580
4月5日,匈牙利,678,58,32,55,6,620
4月6日,匈牙利,733,66,34,55,2,667
4月7日,匈牙利,744,67,38,11,4,677
4月8日,匈牙利,817,71,47,73,9,746
4月9日,匈牙利,895,94,58,78,11,801
4月10日,匈牙利,980,96,66,85,8,884
4月11日,匈牙利,1190,112,77,210,11,1078
4月12日,匈牙利,1310,115,85,120,8,1195
4月13日,匈牙利,1410,118,99,100,14,1292
4月14日,匈牙利,1458,120,109,48,10,1338
4月15日,匈牙利,1512,122,122,54,13,1390
4月16日,匈牙利,1579,192,134,67,12,1387
4月17日,匈牙利,1652,199,142,73,8,1453
4月18日,匈牙利,1763,207,156,111,14,1556
4月19日,匈牙利,1834,231,172,71,16,1603
4月20日,匈牙利,1916,250,189,82,17,1666
4月21日,匈牙利,1984,267,199,68,10,1717
4月22日,匈牙利,2098,287,213,114,14,1811
4月23日,匈牙利,2168,295,225,70,12,1873
4月24日,匈牙利,2284,390,239,116,14,1894
4月25日,匈牙利,2383,401,250,99,11,1982
4月26日,匈牙利,2443,458,262,60,12,1985
4月27日,匈牙利,2500,485,272,57,10,2015
4月28日,匈牙利,2583,498,280,83,8,2085
4月29日,匈牙利,2649,516,291,66,11,2133
4月30日,匈牙利,2727,536,300,78,9,2191
5月1日,匈牙利,2775,581,312,48,12,2194
5月2日,匈牙利,2863,609,323,88,11,2254
5月3日,匈牙利,2942,625,335,79,12,2317
5月4日,匈牙利,2998,629,340,56,5,2369
5月5日,匈牙利,3035,630,351,37,11,2405
5月6日,匈牙利,3065,709,363,30,12,2356
5月7日,匈牙利,3111,759,373,46,10,2352
5月8日,匈牙利,3150,801,383,39,10,2349
5月9日,匈牙利,3178,865,392,28,9,2313
5月10日,匈牙利,3213,904,405,35,13,2309
5月11日,匈牙利,3263,933,413,50,8,2330
5月12日,匈牙利,3284,958,421,21,8,2326
5月13日,匈牙利,3313,1007,425,29,4,2306
5月14日,匈牙利,3341,1102,430,28,5,2239
5月15日,匈牙利,3380,1169,436,39,6,2211
5月16日,匈牙利,3417,1287,442,37,6,2130
5月17日,匈牙利,3473,1371,448,56,6,2102
5月18日,匈牙利,3509,1396,451,36,3,2113
5月19日,匈牙利,3535,1400,462,26,11,2135
5月20日,匈牙利,3556,1412,467,21,5,2144
